181	287	249	138	58
22	148	269	142	98
212	165	6	56	157
32	183	67	204	218
283	274	36	286	291
217	182	7	165	53
41	18	288	197	116
225	31	157	204	124
243	12	229	9	105
265	118	297	107	185
5	292	96	35	85
164	31	83	22	193
271	62	209	234	75
266	158	167	15	28
79	140	147	9	155
163	63	160	121	3
134	203	100	173	206
232	135	37	127	10
288	223	265	121	121
21	207	150	246	254
294	76	88	183	9
212	149	110	123	114
236	127	246	239	41
175	271	281	140	186
227	204	221	15	145
121	183	143	161	143
271	216	177	18	221
110	79	81	16	295
176	5	193	172	154
137	254	141	50	274
185	225	264	254	3
240	192	274	58	225
122	85	125	89	32
136	124	296	165	281
299	200	283	229	290
126	94	232	8	245
71	4	38	127	81
10	270	142	229	92
55	185	165	17	223
192	104	192	178	185
176	29	211	204	43
226	21	19	73	35
68	158	43	217	255
250	67	11	148	195
37	181	135	22	46
285	192	133	294	168
20	39	216	136	26
241	88	72	145	124
60	138	84	90	254
64	105	197	282	177
75	219	262	54	26
298	89	228	180	119
10	107	22	294	233
250	114	285	144	189
180	246	215	141	142
130	238	60	64	96
137	186	234	281	132
16	225	103	18	216
262	28	265	9	123
251	124	266	124	237
220	26	297	92	17
267	51	202	271	96
38	286	229	4	238
272	220	51	93	252
19	138	76	53	6
263	171	261	284	64
127	251	226	40	218
227	37	39	148	266
61	77	72	200	260
145	87	177	161	194
205	182	12	279	212
230	280	32	52	275
265	13	87	152	85
105	5	157	203	239
89	259	230	94	62
102	161	41	216	281
238	298	158	58	168
96	65	100	126	297
245	138	173	144	243
101	284	38	281	81
94	268	217	215	68
207	129	60	285	197
36	208	264	125	71
81	16	270	266	173
251	199	139	134	187
85	146	71	126	182
254	269	296	223	237
40	60	21	18	128
258	249	46	64	57
27	35	213	69	151
168	245	21	179	176
18	234	265	130	231
47	284	229	299	199
29	211	216	183	55
33	225	26	128	116
202	28	91	191	218
136	252	75	124	210
100	67	40	103	154
240	120	32	182	225
100	217	83	158	185
275	39	142	278	198
142	220	220	284	131
96	285	55	40	178
153	111	185	146	129
64	117	102	83	130
163	165	120	152	256
234	245	58	131	264
172	295	224	26	266
50	51	152	249	176
116	272	243	209	129
160	27	158	178	159
269	25	174	67	65
256	123	163	215	193
231	94	34	149	29
283	282	234	106	285
76	213	242	274	107
42	245	199	261	200
139	123	200	76	257
170	28	129	164	31
201	22	49	232	179
173	273	210	170	156
88	155	15	156	250
205	91	162	72	90
298	169	83	129	260
114	187	265	270	296
38	150	25	30	272
227	174	180	206	206
115	204	227	226	237
247	193	257	15	201
192	65	277	164	97
204	137	137	10	245
57	131	72	47	137
95	7	89	62	127
267	122	279	107	19
248	153	4	144	128
272	227	106	269	92
106	199	172	30	39
246	292	280	7	66
134	53	112	285	297
218	289	118	4	153
266	300	36	78	28
120	207	110	183	275
255	18	243	56	21
259	127	205	158	38
94	229	242	71	174
120	64	40	43	53
18	266	86	102	240
36	31	39	56	156
219	172	169	242	238
207	295	96	278	285
273	225	171	241	98
252	139	32	175	243
70	167	103	239	241
280	158	163	20	25
258	42	152	119	266
277	169	48	177	290
235	141	90	216	86
99	31	26	85	101
14	82	261	183	34
228	103	215	36	168
60	217	18	110	164
258	250	268	192	293
144	60	255	250	96
41	10	192	299	108
68	228	276	100	96
263	106	138	239	125
53	30	217	247	93
21	50	39	154	123
273	230	104	150	200
89	168	82	15	24
272	32	294	96	134
162	155	205	4	299
47	62	144	117	48
285	188	221	105	97
235	58	84	215	146
260	213	126	176	112
251	225	51	84	255
70	107	17	282	191
110	93	125	63	209
278	98	93	9	153
284	51	107	258	243
213	40	35	215	156
284	9	154	1	296
267	249	128	207	151
31	21	83	159	286
73	213	114	44	170
285	257	107	54	144
272	229	92	35	231
247	34	2	77	154
248	146	187	23	280
162	1	104	254	86
48	39	11	298	106
213	54	18	239	170
20	30	168	280	193
129	250	49	275	178
165	131	211	273	231
223	271	265	149	290
276	279	258	290	112
91	124	216	70	12
58	288	158	13	179
279	77	265	233	298
110	83	32	298	289
24	42	265	140	279
37	65	281	43	116
282	120	68	232	263
277	270	174	214	224
102	184	6	154	80
60	78	232	252	154
294	166	18	217	185
238	236	229	181	195
1	271	236	206	161
111	4	210	210	103
49	220	42	215	56
141	163	40	131	34
101	213	244	293	237
186	60	90	260	292
253	278	57	291	66
116	258	291	23	75
258	198	21	230	119
18	209	183	206	215
23	231	124	121	240
28	257	69	188	14
205	17	39	24	12
238	300	155	130	39
233	299	285	250	164
7	227	184	265	139
273	209	282	91	102
231	106	88	222	185
111	45	10	261	198
43	194	251	56	123
142	151	243	59	165
197	286	180	246	40
232	40	111	239	93
141	44	261	47	107
142	120	234	133	239
166	274	161	202	64
90	69	109	18	270
235	59	286	166	176
24	8	181	112	56
135	44	105	190	238
137	5	116	90	6
285	62	265	99	171
284	121	16	23	224
299	242	55	297	185
20	165	133	145	203
265	19	258	19	21
31	231	39	235	15
177	201	246	259	264
276	97	278	284	125
251	96	211	237	113
272	49	90	29	243
26	89	229	206	32
137	45	72	205	1
105	119	105	7	102
7	126	115	229	117
257	151	84	268	103
297	181	114	147	40
150	117	126	143	21
271	220	277	73	7
185	62	88	297	269
151	241	228	299	165
270	249	94	206	93
55	231	180	139	40
285	101	95	171	110
275	14	197	24	132
161	280	134	26	195
80	71	230	215	199
236	101	209	133	155
28	278	217	218	12
155	132	139	147	203
251	120	95	259	168
218	294	89	194	156
137	32	240	4	57
92	17	285	42	253
72	266	126	295	77
84	149	153	160	153
156	255	32	101	41
51	82	251	150	205
243	178	77	254	28
172	223	125	283	28
82	145	258	180	91
33	160	149	73	141
50	264	131	86	206
297	256	62	181	152
115	138	28	137	144
116	233	294	282	279
39	269	16	288	58
29	229	101	108	145
241	267	139	136	260
60	249	90	43	58
152	39	154	120	46
61	52	93	288	177
251	77	140	52	157
174	32	207	160	248
139	220	166	42	112
96	218	197	211	167
52	198	71	210	32
96	40	214	247	61
114	272	102	200	224
2	53	63	123	111
159	187	50	35	134
15	176	256	104	5
179	247	183	58	150
34	240	74	67	78
226	156	51	131	284
272	109	90	173	33
246	145	77	101	232
262	110	208	110	146
288	211	217	92	56
89	182	5	68	261
137	79	289	245	277
244	98	212	183	124
22	115	124	53	247
238	50	189	197	110
128	268	116	72	90
230	293	243	199	27
99	148	198	10	133
130	273	23	250	236
13	207	242	284	279
153	31	64	129	153
241	232	295	94	44
244	37	271	133	286
245	137	225	115	224
169	101	184	194	107
160	186	12	93	162
192	219	95	29	59
249	68	135	157	273
76	206	278	103	190
261	290	193	264	221
242	111	80	223	174
44	76	160	249	299
109	292	272	51	280
13	231	109	190	71
19	224	97	156	91
182	252	224	262	120
233	70	166	32	243
193	18	220	246	103
48	263	83	187	239
240	163	189	276	242
185	134	73	78	174
16	106	53	85	281
63	108	283	75	95
125	265	238	146	87
112	77	216	100	4
266	16	228	46	89
35	140	169	119	155
212	179	283	260	201
143	147	78	29	268
182	183	233	117	40
260	141	285	64	280
188	73	184	287	231
14	37	173	284	192
121	188	199	126	195
295	69	80	265	146
3	245	13	187	145
200	236	122	47	113
203	90	141	254	287
29	214	15	271	38
239	54	60	15	199
142	210	271	194	123
29	172	109	256	275
23	173	45	246	69
118	84	83	181	239
241	118	56	20	98
254	56	173	72	163
52	68	282	104	178
214	153	106	283	15
52	42	74	160	251
172	75	150	58	5
30	19	143	163	120
48	284	169	160	182
236	209	68	68	262
16	257	155	299	66
218	73	264	289	202
195	31	226	2	166
271	32	240	152	111
298	52	37	123	5
109	116	96	155	170
110	249	146	268	92
125	239	219	1	170
137	113	167	296	266
292	295	134	32	219
175	272	111	273	225
84	257	67	159	172
131	260	269	31	219
51	199	254	196	20
49	168	151	143	179
278	233	235	83	76
188	6	208	234	291
117	138	122	167	119
165	161	110	74	90
298	5	11	9	128
90	290	36	97	287
78	272	209	129	115
108	160	289	9	130
38	155	186	290	100
91	74	101	286	266
38	93	246	26	87
280	82	252	189	219
235	36	290	256	174
62	75	147	82	9
203	188	253	174	174
159	278	167	37	29
183	284	273	214	134
9	232	82	87	24
258	294	247	56	125
296	120	7	286	131
67	33	228	55	217
291	179	25	167	99
264	52	236	171	272
128	62	170	15	274
238	272	220	104	244
223	275	110	222	213
29	75	266	243	215
50	258	294	24	272
169	278	192	54	16
218	137	250	137	154
116	5	242	238	212
67	35	20	3	164
5	215	285	111	194
290	165	45	180	241
277	80	66	182	45
218	250	79	243	94
151	95	92	216	82
208	155	180	148	158
297	145	44	139	216
85	261	234	196	250
157	269	98	168	19
211	271	10	142	286
110	120	56	34	139
71	5	41	11	235
83	19	220	62	171
277	223	58	217	190
37	57	134	203	213
83	98	63	157	23
166	178	174	261	141
48	192	84	282	201
28	33	218	258	159
191	178	177	179	140
164	122	59	16	88
86	112	126	47	45
159	9	202	154	20
58	60	34	251	104
93	169	125	101	6
243	153	299	245	86
188	141	251	200	97
62	275	136	46	82
195	47	239	77	120
160	260	30	218	45
300	92	245	27	231
200	254	186	47	241
147	206	283	272	282
287	82	126	20	300
250	50	10	233	10
25	40	20	242	170
127	258	13	191	31
45	43	216	29	136
296	280	188	31	53
99	196	174	83	57
202	214	198	37	32
33	130	169	265	252
119	289	9	248	136
81	198	257	235	76
52	276	284	150	13
122	50	223	149	74
43	133	131	109	52
254	257	178	225	257
17	33	239	64	131
109	6	245	257	74
82	157	143	247	175
237	38	132	226	126
298	278	98	243	145
251	185	137	294	233
145	165	228	170	226
74	206	211	97	34
235	2	71	275	20
226	18	261	91	112
120	295	159	252	29
197	68	140	290	281
202	99	69	101	40
262	192	122	86	271
115	5	227	231	202
123	29	226	165	257
255	76	104	245	266
34	279	237	283	80
203	5	130	139	228
43	242	86	46	162
199	34	171	250	89
57	57	215	136	141
126	35	8	242	134
57	78	80	128	39
222	56	243	57	156
117	293	221	156	172
147	140	116	37	187
278	272	43	232	125
129	24	221	125	156
289	182	48	37	158
47	191	225	22	87
16	167	283	116	8
112	126	27	155	283
147	227	254	67	22
180	233	24	66	283
14	80	247	213	102
62	250	156	14	199
275	36	52	29	264
28	90	147	54	132
195	56	167	89	161
207	206	142	15	27
6	246	179	173	109
153	93	226	178	74
283	48	215	72	101
218	181	214	290	218
297	176	202	109	74
216	114	198	159	185
272	129	45	168	252
36	298	263	167	70
216	17	172	83	121
29	274	60	283	143
256	157	18	169	32
189	97	212	38	239
292	270	81	262	140
102	184	204	162	243
133	292	272	288	102
187	57	185	209	160
226	187	60	42	119
29	200	33	180	83
94	180	196	290	92
243	172	57	228	167
1	59	175	124	173
24	245	133	145	79
10	297	272	280	202
141	271	271	183	152
108	40	187	203	66
107	204	9	152	5
33	173	164	181	227
198	70	128	190	45
94	37	191	233	86
148	19	283	96	65
49	139	248	69	191
280	69	25	223	98
3	175	147	220	156
249	145	213	81	18
117	185	250	269	90
157	186	293	41	278
232	160	99	79	138
65	251	71	5	166
128	214	139	220	298
53	103	263	95	81
159	25	105	71	248
175	263	78	6	100
248	39	66	138	6
240	64	12	70	249
195	43	75	298	139
94	286	138	118	279
158	140	258	15	157
136	239	179	90	111
154	242	218	139	131
29	87	46	158	47
192	106	54	15	221
243	249	226	295	167
60	184	237	287	161
270	282	229	293	243
133	123	222	157	85
117	139	181	241	24
251	153	11	10	175
4	96	38	86	11
71	215	50	11	59
110	272	116	115	52
157	32	184	279	153
78	189	73	25	106
180	76	190	196	85
278	270	121	226	300
33	116	280	29	218
185	128	287	106	268
26	8	135	129	142
248	138	9	202	70
71	82	111	103	47
279	99	160	178	235
275	169	197	1	244
181	192	67	226	160
106	9	68	221	295
277	100	27	267	30
161	224	25	171	255
179	66	153	269	132
33	268	137	97	192
129	136	90	105	76
258	104	26	225	219
270	9	199	243	124
193	70	229	172	285
259	34	30	6	22
38	254	258	47	148
151	11	268	72	170
110	67	180	180	296
23	75	185	173	135
43	98	145	143	158
282	156	279	98	208
144	200	247	242	41
255	116	70	294	35
82	268	222	221	81
222	49	86	40	219
